山东移动,#genre#
CCTV-8,http://111.63.117.13:6060/030000001000/G_CCTV-8/G_CCTV-8.m3u8
CCTV-9,http://111.63.117.13:6060/030000001000/G_CCTV-9/G_CCTV-9.m3u8
CCTV-10,http://111.63.117.13:6060/030000001000/CCTV-10/CCTV-10.m3u8
CCTV-11,http://111.63.117.13:6060/030000001000/CCTV-11/CCTV-11.m3u8
CCTV-12,http://111.63.117.13:6060/030000001000/CCTV-12/CCTV-12.m3u8
CCTV-13,http://111.63.117.13:6060/030000001000/CCTV-13/CCTV_13.m3u8
CCTV-14,http://111.63.117.13:6060/030000001000/G_CCTV-14/G_CCTV_14.m3u8
CCTV-15,http://111.63.117.13:6060/030000001000/G_CCTV-15/G_CCTV-15.m3u8
CCTV5+,http://111.63.117.13:6060/030000001000/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8
黑龙江卫视,http://111.63.117.13:6060/030000001000/G_HEILONGJIANG-CQ/G_HEILONGJIANG-CQ.m3u8
吉林卫视,http://111.63.117.13:6060/030000001000/G_JILIN/G_JILIN.m3u8
辽宁卫视,http://111.63.117.13:6060/030000001000/LNWS/LNWS.m3u8
北京卫视,http://111.63.117.13:6060/030000001000/G_BEIJING/G_BEIJING.m3u8
天津卫视,http://111.63.117.13:6060/030000001000/TJWS/TJWS.m3u8
河北卫视,http://111.63.117.13:6060/030000001000/G_HEBEI/G_HEBEI.m3u8
山东卫视,http://111.63.117.13:6060/030000001000/SDWS/SDWS.m3u8
山西卫视,http://111.63.117.13:6060/030000001000/SXWS/SXWS.m3u8
河南卫视,http://111.63.117.13:6060/030000001000/HENAN/HENAN.m3u8
江苏卫视,http://111.63.117.13:6060/030000001000/G_JIANGSU-HQ/G_JIANGSU-HQ.m3u8
浙江卫视,http://111.63.117.13:6060/030000001000/G_ZHEJIANG/G_ZHEJIANG.m3u8
安徽卫视,http://111.63.117.13:6060/030000001000/AHWS/AHWS.m3u8
东方卫视,http://111.63.117.13:6060/030000001000/G_DONGFANG/G_DONGFANG.m3u8
东南卫视,http://111.63.117.13:6060/030000001000/DNWS/DNWS.m3u8
江西卫视,http://111.63.117.13:6060/030000001000/JXWS/JXWS.m3u8
湖北卫视,http://111.63.117.13:6060/030000001000/G_HUBEI/G_HUBEI.m3u8
湖南卫视,http://111.63.117.13:6060/030000001000/G_HUNAN/G_HUNAN.m3u8
广东卫视,http://111.63.117.13:6060/030000001000/G_GUANGDONG/G_GUANGDONG.m3u8
广西卫视,http://111.63.117.13:6060/030000001000/GXWS/GXWS.m3u8
旅游卫视,http://111.63.117.13:6060/030000001000/LYWS/LYWS.m3u8
深圳卫视,http://111.63.117.13:6060/030000001000/G_SHENZHEN/G_SHENZHEN.m3u8
四川卫视,http://111.63.117.13:6060/030000001000/SCWS/SCWS.m3u8
重庆卫视,http://111.63.117.13:6060/030000001000/G_CHONGQING/G_CHONGQING.m3u8
云南卫视,http://111.63.117.13:6060/030000001000/G_YUNNAN/G_YUNNAN.m3u8
贵州卫视,http://111.63.117.13:6060/030000001000/G_GUIZHOU/G_GUIZHOU.m3u8
青海卫视,http://111.63.117.13:6060/030000001000/G_QINGHAI/G_QINGHAI.m3u8
内蒙卫视,http://111.63.117.13:6060/030000001000/G_NEIMENGGU/G_NEIMENGGU.m3u8
甘肃卫视,http://111.63.117.13:6060/030000001000/G_GANSU/G_GANSU.m3u8
宁夏卫视,http://111.63.117.13:6060/030000001000/G_NINGXIA/G_NINGXIA.m3u8
新疆卫视,http://111.63.117.13:6060/030000001000/G_XINJIANG/G_XINJIANG.m3u8
卡酷少儿,http://111.63.117.13:6060/030000001000/G_KAKU/G_KAKU.m3u8
金鹰卡通,http://111.63.117.13:6060/030000001000/G_JINYING/G_JINYING.m3u8
炫动卡通,http://111.63.117.13:6060/030000001000/G_XUANDONG/G_XUANDONG.m3u8
优漫卡通,http://111.63.117.13:6060/030000001000/G_YOUMAN/G_YOUMAN.m3u8
嘉佳卡通,http://111.63.117.13:6060/030000001000/G_JIAJIA/G_JIAJIA.m3u8
江西移动,#genre#
CCTV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225501/2/index.m3u8?IASHttpSessionId=OTT8807420200226011124062393
CCTV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225618/2/index.m3u8?IASHttpSessionId=OTT8799220200226011135064390
CCTV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225630/2/index.m3u8?IASHttpSessionId=OTT8808420200226011137066663
CCTV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225642/2/index.m3u8?IASHttpSessionId=OTT8803720200226011137065335
CCTV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225710/2/index.m3u8?IASHttpSessionId=OTT8804320200226011142065342
CCTV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225762/2/index.m3u8?IASHttpSessionId=OTT8803720200226011145065337
CCTV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225790/2/index.m3u8?IASHttpSessionId=OTT8798220200226011150059371
CCTV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225844/2/index.m3u8?IASHttpSessionId=OTT8798020200226011154050513
CCTV-2FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225499/2/index.m3u8?IASHttpSessionId=OTT8800320200226011124058812
CCTV-2FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225500/2/index.m3u8?IASHttpSessionId=OTT8804020200226011124073931
CCTV-2FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225619/2/index.m3u8?IASHttpSessionId=OTT8807420200226011135062398
CCTV-2FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225643/2/index.m3u8?IASHttpSessionId=OTT8807320200226011137064097
CCTV-2FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225819/2/index.m3u8?IASHttpSessionId=OTT8800120200226011154056981
CCTV-2FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225820/2/index.m3u8?IASHttpSessionId=OTT8800120200226011152056977
CCTV-3FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225634/2/index.m3u8?IASHttpSessionId=OTT8803720200226011137065334
CCTV-3FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225647/2/index.m3u8?IASHttpSessionId=OTT8797720200226011137052260
CCTV-3FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225791/2/index.m3u8?IASHttpSessionId=OTT8808420200226011150066667
CCTV-3FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225792/2/index.m3u8?IASHttpSessionId=OTT8798220200226011150059372
CCTV-4FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225621/2/index.m3u8?IASHttpSessionId=OTT8799520200226011135066688
CCTV-4FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225841/2/index.m3u8?IASHttpSessionId=OTT8798220200226011154059375
CCTV-4FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225842/2/index.m3u8?IASHttpSessionId=OTT8798220200226011154059376
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225633/2/index.m3u8?IASHttpSessionId=OTT8798520200226011136055443
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225751/2/index.m3u8?IASHttpSessionId=OTT8804320200226011144065346
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225752/2/index.m3u8?IASHttpSessionId=OTT8800120200226011144056969
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225753/2/index.m3u8?IASHttpSessionId=OTT8800320200226011144058822
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225754/2/index.m3u8?IASHttpSessionId=OTT8800320200226011144058823
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225755/2/index.m3u8?IASHttpSessionId=OTT8800320200226011144058824
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225756/2/index.m3u8?IASHttpSessionId=OTT8798220200226011144059369
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225795/2/index.m3u8?IASHttpSessionId=OTT8806320200226011150062788
CCTV-5FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225796/2/index.m3u8?IASHttpSessionId=OTT8801220200226011150077890
CCTV-5+FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225649/2/index.m3u8?IASHttpSessionId=OTT8804320200226011137065337
CCTV-5+FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225706/2/index.m3u8?IASHttpSessionId=OTT8801220200226011141077882
CCTV-5+FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225793/2/index.m3u8?IASHttpSessionId=OTT8803720200226011150065339
CCTV-5+FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225794/2/index.m3u8?IASHttpSessionId=OTT8806320200226011150062787
CCTV-6FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225632/2/index.m3u8?IASHttpSessionId=OTT8802920200226011136069774
CCTV-6FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225650/2/index.m3u8?IASHttpSessionId=OTT8804320200226011138065338
CCTV-6FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225843/2/index.m3u8?IASHttpSessionId=OTT8799520200226011154066697
CCTV-6FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225845/2/index.m3u8?IASHttpSessionId=OTT8802920200226011154069788
CCTV-7FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225624/2/index.m3u8?IASHttpSessionId=OTT8804020200226011135073948
CCTV-7FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225644/2/index.m3u8?IASHttpSessionId=OTT8809420200226011137054234
CCTV-7FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225821/2/index.m3u8?IASHttpSessionId=OTT8807420200226011152062405
CCTV-8FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225631/2/index.m3u8?IASHttpSessionId=OTT8804020200226011136073949
CCTV-8FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225635/2/index.m3u8?IASHttpSessionId=OTT8800720200226011136064751
CCTV-8FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225847/2/index.m3u8?IASHttpSessionId=OTT8800820200226011154061879
CCTV-8FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225848/2/index.m3u8?IASHttpSessionId=OTT8799720200226011155062865
CCTV-9FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225498/2/index.m3u8?IASHttpSessionId=OTT8800320200226011124058813
CCTV-9FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225626/2/index.m3u8?IASHttpSessionId=OTT8799520200226011136066689
CCTV-9FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225846/2/index.m3u8?IASHttpSessionId=OTT8800120200226011154056982
CCTV-10FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225496/2/index.m3u8?IASHttpSessionId=OTT8804720200226011124053565
CCTV-10FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225627/2/index.m3u8?IASHttpSessionId=OTT8804320200226011136065335
CCTV-10FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225636/2/index.m3u8?IASHttpSessionId=OTT8802920200226011136069775
CCTV-10FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225822/2/index.m3u8?IASHttpSessionId=OTT8797720200226011152052264
CCTV-11FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225628/2/index.m3u8?IASHttpSessionId=OTT8804320200226011136065336
CCTV-12FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225495/2/index.m3u8?IASHttpSessionId=OTT8809420200226011124054230
CCTV-12FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225629/2/index.m3u8?IASHttpSessionId=OTT8803720200226011136065333
CCTV-12FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225637/2/index.m3u8?IASHttpSessionId=OTT8802920200226011137069776
CCTV-12FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225823/2/index.m3u8?IASHttpSessionId=OTT8807320200226011153064100
CCTV-13,http://39.135.139.214:6610/PLTV/88888888/224/3221225638/2/index.m3u8?IASHttpSessionId=OTT8798220200226011137059357
CCTV-14FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225494/2/index.m3u8?IASHttpSessionId=OTT8809420200226011124054229
CCTV-14FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225639/2/index.m3u8?IASHttpSessionId=OTT8797620200226011137064417
CCTV-14FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225640/2/index.m3u8?IASHttpSessionId=OTT8808320200226011137058208
CCTV-14FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225824/2/index.m3u8?IASHttpSessionId=OTT8800120200226011153056978
CCTV-15FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225641/2/index.m3u8?IASHttpSessionId=OTT8808320200226011137058209
CCTV-17FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225909/2/index.m3u8?IASHttpSessionId=OTT8797820200226011159062163
CCTV-17FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225911/2/index.m3u8?IASHttpSessionId=OTT8799720200226011159062868
CETV-1,http://39.135.139.214:6610/PLTV/88888888/224/3221225661/2/index.m3u8?IASHttpSessionId=OTT8797620200226011139064419
CETV-1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225917/2/index.m3u8?IASHttpSessionId=OTT8800120200226011200056987
CETV-4,http://39.135.139.214:6610/PLTV/88888888/224/3221225937/2/index.m3u8?IASHttpSessionId=OTT8808220200226011201062538
CETV-4,http://39.135.139.214:6610/PLTV/88888888/224/3221225969/2/index.m3u8?IASHttpSessionId=OTT8804320200226011203065350
CGTN记录,http://39.135.139.214:6610/PLTV/88888888/224/3221225645/2/index.m3u8?IASHttpSessionId=OTT8809420200226011137054235
CNC1FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225693/2/index.m3u8?IASHttpSessionId=OTT8808820200226011141064843
CNC2FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225694/2/index.m3u8?IASHttpSessionId=OTT8799820200226011141073523
江西IPTV六二,http://39.135.139.214:6610/PLTV/88888888/224/3221225952/2/index.m3u8?IASHttpSessionId=OTT8804320200226011202065349
江西IPTV六三,http://39.135.139.214:6610/PLTV/88888888/224/3221225951/2/index.m3u8?IASHttpSessionId=OTT8807020200226011202059339
江西IPTV六一,http://39.135.139.214:6610/PLTV/88888888/224/3221225953/2/index.m3u8?IASHttpSessionId=OTT8807420200226011202062411
安徽卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225691/2/index.m3u8?IASHttpSessionId=OTT8808820200226011140064842
安徽卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225737/2/index.m3u8?IASHttpSessionId=OTT8800520200226011143054879
安徽卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225815/2/index.m3u8?IASHttpSessionId=OTT8800520200226011152054886
安徽卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225816/2/index.m3u8?IASHttpSessionId=OTT8800120200226011152056975
北京卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225600/2/index.m3u8?IASHttpSessionId=OTT8799820200226011133073520
北京卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225673/2/index.m3u8?IASHttpSessionId=OTT8797620200226011139064420
北京卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225674/2/index.m3u8?IASHttpSessionId=OTT8808320200226011139058211
北京卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225839/2/index.m3u8?IASHttpSessionId=OTT8799520200226011154066698
北京卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225840/2/index.m3u8?IASHttpSessionId=OTT8800320200226011154058827
纯享4K,http://39.135.139.214:6610/PLTV/88888888/224/3221225786/2/index.m3u8?IASHttpSessionId=OTT8802920200226011150069784
东方卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225489/2/index.m3u8?IASHttpSessionId=OTT8808720200226011123055359
东方卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225658/2/index.m3u8?IASHttpSessionId=OTT8798020200226011138050502
东方卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225659/2/index.m3u8?IASHttpSessionId=OTT8801220200226011138077881
东方卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225853/2/index.m3u8?IASHttpSessionId=OTT8798920200226011155070174
东方卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225854/2/index.m3u8?IASHttpSessionId=OTT8807220200226011155061717
东南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225585/2/index.m3u8?IASHttpSessionId=OTT8799820200226011132073519
东南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225657/2/index.m3u8?IASHttpSessionId=OTT8797620200226011138064418
冬奥纪实,http://39.135.139.214:6610/PLTV/88888888/224/3221225675/2/index.m3u8?IASHttpSessionId=OTT8804720200226011139053568
冬奥纪实,http://39.135.139.214:6610/PLTV/88888888/224/3221225676/2/index.m3u8?IASHttpSessionId=OTT8807420200226011139062399
广东卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225597/2/index.m3u8?IASHttpSessionId=OTT8803320200226011133061528
广东卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225701/2/index.m3u8?IASHttpSessionId=OTT8802920200226011141069780
广东卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225742/2/index.m3u8?IASHttpSessionId=OTT8808320200226011144058212
广东卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225825/2/index.m3u8?IASHttpSessionId=OTT8800120200226011153056979
广东卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225826/2/index.m3u8?IASHttpSessionId=OTT8803320200226011153061530
贵州卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225483/2/index.m3u8?IASHttpSessionId=OTT8798220200226011123059341
河北卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225610/2/index.m3u8?IASHttpSessionId=OTT8798720200226011134059871
河南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225611/2/index.m3u8?IASHttpSessionId=OTT8797820200226011134062161
黑龙江卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225586/2/index.m3u8?IASHttpSessionId=OTT8807520200226011132067200
黑龙江卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225736/2/index.m3u8?IASHttpSessionId=OTT8799920200226011143056179
黑龙江卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225797/2/index.m3u8?IASHttpSessionId=OTT8808420200226011150066668
黑龙江卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225798/2/index.m3u8?IASHttpSessionId=OTT8801020200226011151054418
黑莓电竞,http://39.135.139.214:6610/PLTV/88888888/224/3221225653/2/index.m3u8?IASHttpSessionId=OTT8807820200226011138056538
黑莓电竞,http://39.135.139.214:6610/PLTV/88888888/224/3221225749/2/index.m3u8?IASHttpSessionId=OTT8804020200226011144073955
黑莓电竞,http://39.135.139.214:6610/PLTV/88888888/224/3221225750/2/index.m3u8?IASHttpSessionId=OTT8804320200226011144065345
黑莓电影,http://39.135.139.214:6610/PLTV/88888888/224/3221225718/2/index.m3u8?IASHttpSessionId=OTT8799820200226011142073524
黑莓电影,http://39.135.139.214:6610/PLTV/88888888/224/3221225764/2/index.m3u8?IASHttpSessionId=OTT8799520200226011145066692
黑莓电影,http://39.135.139.214:6610/PLTV/88888888/224/3221225769/2/index.m3u8?IASHttpSessionId=OTT8799820200226011201073530
黑莓动画,http://39.135.139.214:6610/PLTV/88888888/224/3221225672/2/index.m3u8?IASHttpSessionId=OTT8804320200226011139065340
湖北卫视,http://39.135.139.214:6610/PLTV/88888888/224/3221225740/2/index.m3u8?IASHttpSessionId=OTT8801220200226011144077883
湖北卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225596/2/index.m3u8?IASHttpSessionId=OTT8799620200226011133060736
湖北卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225699/2/index.m3u8?IASHttpSessionId=OTT8797720200226011141052262
湖南金鹰纪实FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225595/2/index.m3u8?IASHttpSessionId=OTT8798220200226011133059352
湖南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225490/2/index.m3u8?IASHttpSessionId=OTT8800120200226011124056958
湖南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225704/2/index.m3u8?IASHttpSessionId=OTT8807320200226011141064098
湖南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225745/2/index.m3u8?IASHttpSessionId=OTT8800120200226011144056968
湖南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225763/2/index.m3u8?IASHttpSessionId=OTT8800020200226011145063482
湖南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225817/2/index.m3u8?IASHttpSessionId=OTT8797620200226011152064430
湖南卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225818/2/index.m3u8?IASHttpSessionId=OTT8800120200226011152056976
吉州FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225679/2/index.m3u8?IASHttpSessionId=OTT8802920200226011140069779
江苏卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225488/2/index.m3u8?IASHttpSessionId=OTT8800320200226011123058811
江苏卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225702/2/index.m3u8?IASHttpSessionId=OTT8800720200226011141064752
江苏卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225743/2/index.m3u8?IASHttpSessionId=OTT8797720200226011144052263
江苏卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225855/2/index.m3u8?IASHttpSessionId=OTT8799220200226011155064394
江苏卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225856/2/index.m3u8?IASHttpSessionId=OTT8810720200226011155055461
江西-7新闻FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225615/2/index.m3u8?IASHttpSessionId=OTT8802920200226011135069772
江西卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225492/2/index.m3u8?IASHttpSessionId=OTT8798520200226011124055442
江西卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225705/2/index.m3u8?IASHttpSessionId=OTT8798020200226011141050507
江西卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225746/2/index.m3u8?IASHttpSessionId=OTT8798220200226011144059368
江西卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225852/2/index.m3u8?IASHttpSessionId=OTT8799220200226011155064393
九江公共高清,http://39.135.139.214:6610/PLTV/88888888/224/3221225775/2/index.m3u8?IASHttpSessionId=OTT8804020200226011146073957
九江新闻高清,http://39.135.139.214:6610/PLTV/88888888/224/3221225774/2/index.m3u8?IASHttpSessionId=OTT8807220200226011146061714
辽宁卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225601/2/index.m3u8?IASHttpSessionId=OTT8802920200226011133069771
辽宁卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225696/2/index.m3u8?IASHttpSessionId=OTT8798220200226011141059363
辽宁卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225849/2/index.m3u8?IASHttpSessionId=OTT8800320200226011154058828
辽宁卫视FHD,http://39.135.139.214:6610/PLTV/88888888/224/3221225850/2/index.m3u8?IASHttpSessionId=OTT8798220200226011155059377
